"Country","Code","Item","Element","Unit","Value","Flag"
"Cuba",634,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","import_value","USD",4000,"A"
"Cyprus",51,"Beer of barley, malted","import_quantity","tonne",22.25,"A"
"Cyprus",51,"Beer of barley, malted","import_value","USD",7000,"A"
"Cyprus",181,"Broad beans and horse beans, dry","import_quantity","tonne",17.1,"A"
"Cyprus",181,"Broad beans and horse beans, dry","import_value","USD",38000,"A"
"Cyprus",901,"Cheese from whole cow milk","import_quantity","tonne",366.65,"A"
"Cyprus",901,"Cheese from whole cow milk","import_value","USD",1651000,"A"
"Cyprus",666,"Chocolate products nes","export_quantity","tonne",2.66,"A"
"Cyprus",666,"Chocolate products nes","export_value","USD",19000,"A"
"Cyprus",845,"Compound feed n.e.c.","import_quantity","tonne",106,"A"
"Cyprus",845,"Compound feed n.e.c.","import_value","USD",95000,"A"
"Cyprus",885,"Cream, fresh","import_quantity","tonne",41.04,"A"
"Cyprus",885,"Cream, fresh","import_value","USD",102000,"A"
"Cyprus",672,"Extracts, essences and concentrates of tea or mate, and preparations with a basis thereof or with a basis of tea or maté","import_quantity","tonne",0.95,"A"
"Cyprus",672,"Extracts, essences and concentrates of tea or mate, and preparations with a basis thereof or with a basis of tea or maté","import_value","USD",1000,"A"
"Cyprus",1232,"Food preparations n.e.c.","import_quantity","tonne",2.36,"A"
"Cyprus",1232,"Food preparations n.e.c.","import_value","USD",171000,"A"
"Cyprus",1232,"Food preparations n.e.c.","export_quantity","tonne",105.7,"A"
"Cyprus",1232,"Food preparations n.e.c.","export_value","USD",163000,"A"
"Cyprus",631,"Ice and snow","export_quantity","tonne",24,"A"
"Cyprus",631,"Ice and snow","export_value","USD",8000,"A"
"Cyprus",513,"Juice of citrus fruit n.e.c.","import_quantity","tonne",15.12,"A"
"Cyprus",513,"Juice of citrus fruit n.e.c.","import_value","USD",11000,"A"
"Cyprus",622,"Juice of fruits n.e.c.","import_quantity","tonne",315.44,"A"
"Cyprus",622,"Juice of fruits n.e.c.","import_value","USD",208000,"A"
"Cyprus",977,"Meat of sheep, fresh or chilled","import_quantity","tonne",2.3,"A"
"Cyprus",977,"Meat of sheep, fresh or chilled","import_value","USD",17000,"A"
"Cyprus",491,"Orange juice","import_quantity","tonne",146.19,"A"
"Cyprus",491,"Orange juice","import_value","USD",93000,"A"
"Cyprus",1169,"Other live animals non food, n.e.c.","import_value","USD",1000,"A"
"Cyprus",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_quantity","tonne",21,"A"
"Cyprus",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_value","USD",97000,"A"
"Cyprus",633,"Other non-alcoholic caloric beverages","import_quantity","tonne",132,"A"
"Cyprus",633,"Other non-alcoholic caloric beverages","import_value","USD",76000,"A"
"Cyprus",723,"Other stimulant, spice and aromatic crops, n.e.c.","export_quantity","tonne",0.96,"A"
"Cyprus",723,"Other stimulant, spice and aromatic crops, n.e.c.","export_value","USD",5000,"A"
"Cyprus",1042,"Pig meat preparations","import_quantity","tonne",15.29,"A"
"Cyprus",1042,"Pig meat preparations","import_value","USD",95000,"A"
"Cyprus",826,"Unmanufactured tobacco","export_quantity","tonne",0.03,"A"
"Cyprus",826,"Unmanufactured tobacco","export_value","USD",1000,"A"
"Cyprus",16,"Wheat and meslin flour","import_quantity","tonne",129,"A"
"Cyprus",16,"Wheat and meslin flour","import_value","USD",58000,"A"
"Czechia",169,"Beet pulp","import_quantity","tonne",14,"A"
"Czechia",169,"Beet pulp","import_value","USD",8000,"A"
"Czechia",41,"Breakfast cereals","import_quantity","tonne",47.87,"A"
"Czechia",41,"Breakfast cereals","import_value","USD",95000,"A"
"Czechia",666,"Chocolate products nes","import_quantity","tonne",0.5,"A"
"Czechia",666,"Chocolate products nes","import_value","USD",6000,"A"
"Czechia",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_quantity","tonne",148.26,"A"
"Czechia",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_value","USD",573000,"A"
"Czechia",1293,"Crude organic material n.e.c.","import_value","USD",55000,"A"
"Czechia",843,"Dog or cat food, put up for retail sale","import_quantity","tonne",7,"A"
"Czechia",843,"Dog or cat food, put up for retail sale","import_value","USD",4000,"A"
"Czechia",1232,"Food preparations n.e.c.","import_quantity","tonne",5.38,"A"
"Czechia",1232,"Food preparations n.e.c.","import_value","USD",162000,"A"
"Czechia",333,"Linseed","import_quantity","tonne",6.02,"A"
"Czechia",333,"Linseed","import_value","USD",7000,"A"
"Czechia",1169,"Other live animals non food, n.e.c.","import_value","USD",16000,"A"
"Czechia",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_quantity","tonne",3,"A"
"Czechia",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_value","USD",40000,"A"
"Czechia",898,"Skim milk and whey powder","import_quantity","tonne",10,"A"
"Czechia",898,"Skim milk and whey powder","import_value","USD",27000,"A"
"Czechia",168,"Sugar confectionery","import_quantity","tonne",66.82,"A"
"Czechia",168,"Sugar confectionery","import_value","USD",609000,"A"
"Czechia",168,"Sugar confectionery","export_quantity","tonne",0.35,"A"
"Czechia",168,"Sugar confectionery","export_value","USD",6000,"A"
"Czechia",460,"Vegetable products, fresh or dry n.e.c.","import_quantity","tonne",2,"A"
"Czechia",460,"Vegetable products, fresh or dry n.e.c.","import_value","USD",8000,"A"
"Czechia",900,"Whey, dry","import_quantity","tonne",123,"A"
"Czechia",900,"Whey, dry","import_value","USD",131000,"A"
"Czechia",897,"Whole milk powder","import_quantity","tonne",25,"A"
"Czechia",897,"Whole milk powder","import_value","USD",118000,"A"
"Denmark",875,"beef and veal preparations nes","import_quantity","tonne",4.67,"A"
"Denmark",875,"beef and veal preparations nes","import_value","USD",17000,"A"
"Denmark",886,"Butter of cow milk","import_quantity","tonne",329.1,"A"
"Denmark",886,"Butter of cow milk","import_value","USD",2668000,"A"
"Denmark",901,"Cheese from whole cow milk","import_quantity","tonne",1076.7,"A"
"Denmark",901,"Cheese from whole cow milk","import_value","USD",3698000,"A"
"Denmark",666,"Chocolate products nes","import_quantity","tonne",0.22,"A"
"Denmark",666,"Chocolate products nes","import_value","USD",2000,"A"
"Denmark",659,"Coffee extracts","import_quantity","tonne",63.72,"A"
"Denmark",659,"Coffee extracts","import_value","USD",329000,"A"
"Denmark",657,"Coffee, decaffeinated or roasted","export_quantity","tonne",0.5,"A"
"Denmark",657,"Coffee, decaffeinated or roasted","export_value","USD",2000,"A"
"Denmark",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","export_quantity","tonne",2.93,"A"
"Denmark",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","export_value","USD",16000,"A"
"Denmark",845,"Compound feed n.e.c.","import_quantity","tonne",138,"A"
"Denmark",845,"Compound feed n.e.c.","import_value","USD",1394000,"A"
"Denmark",885,"Cream, fresh","import_quantity","tonne",305.97,"A"
"Denmark",885,"Cream, fresh","import_value","USD",1026000,"A"
"Denmark",1293,"Crude organic material n.e.c.","import_value","USD",344000,"A"
"Denmark",909,"Dairy products n.e.c.","import_quantity","tonne",17.92,"A"
"Denmark",909,"Dairy products n.e.c.","import_value","USD",78000,"A"
"Denmark",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","import_quantity","tonne",125,"A"
"Denmark",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","import_value","USD",205000,"A"
"Denmark",1232,"Food preparations n.e.c.","import_quantity","tonne",499.95,"A"
"Denmark",1232,"Food preparations n.e.c.","import_value","USD",2289000,"A"
"Denmark",1232,"Food preparations n.e.c.","export_quantity","tonne",175.82,"A"
"Denmark",1232,"Food preparations n.e.c.","export_value","USD",306000,"A"
"Denmark",115,"Food preparations of flour, meal or malt extract","import_quantity","tonne",44.72,"A"
"Denmark",115,"Food preparations of flour, meal or malt extract","import_value","USD",111000,"A"
"Denmark",623,"Fruit prepared n.e.c.","import_quantity","tonne",10.64,"A"
"Denmark",623,"Fruit prepared n.e.c.","import_value","USD",27000,"A"
"Denmark",846,"Gluten feed and meal","import_quantity","tonne",25.59,"A"
"Denmark",846,"Gluten feed and meal","import_value","USD",70000,"A"
"Denmark",1275,"hydrogenated oils and fats","import_quantity","tonne",0.63,"A"
"Denmark",1275,"hydrogenated oils and fats","import_value","USD",13000,"A"
"Denmark",50,"Malt extract","import_quantity","tonne",8.25,"A"
"Denmark",50,"Malt extract","import_value","USD",16000,"A"
"Denmark",870,"Meat of cattle boneless, fresh or chilled","import_quantity","tonne",81.56,"A"
"Denmark",870,"Meat of cattle boneless, fresh or chilled","import_value","USD",305000,"A"
"Denmark",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","import_quantity","tonne",0,"A"
"Denmark",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","import_value","USD",13000,"A"
"Denmark",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_quantity","tonne",0,"A"
"Denmark",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_value","USD",2000,"A"
"Denmark",633,"Other non-alcoholic caloric beverages","import_quantity","tonne",3,"A"
"Denmark",633,"Other non-alcoholic caloric beverages","import_value","USD",5000,"A"
"Denmark",463,"Other vegetables, fresh n.e.c.","export_quantity","tonne",113.16,"A"
"Denmark",463,"Other vegetables, fresh n.e.c.","export_value","USD",180000,"A"
"Denmark",116,"Potatoes","import_quantity","tonne",1218.5,"A"
"Denmark",116,"Potatoes","import_value","USD",857000,"A"
"Denmark",907,"Processed cheese","import_quantity","tonne",120.42,"A"
"Denmark",907,"Processed cheese","import_value","USD",430000,"A"
"Denmark",164,"Refined sugar","import_quantity","tonne",22.25,"A"
"Denmark",164,"Refined sugar","import_value","USD",11000,"A"
"Denmark",874,"Sausages and similar products of meat, offal or blood of beef and veal","import_quantity","tonne",20.82,"A"
"Denmark",874,"Sausages and similar products of meat, offal or blood of beef and veal","import_value","USD",59000,"A"
"Denmark",898,"Skim milk and whey powder","import_quantity","tonne",1877.91,"A"
"Denmark",898,"Skim milk and whey powder","import_value","USD",7144000,"A"
"Djibouti",666,"Chocolate products nes","export_quantity","tonne",0.25,"A"
"Djibouti",666,"Chocolate products nes","export_value","USD",1000,"A"
"Djibouti",828,"Cigarettes","export_quantity","tonne",92,"A"
"Djibouti",828,"Cigarettes","export_value","USD",955000,"A"
"Djibouti",58,"Flour of maize","export_quantity","tonne",22,"A"
"Djibouti",58,"Flour of maize","export_value","USD",8000,"A"
"Djibouti",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","export_quantity","tonne",7.27,"A"
"Djibouti",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","export_value","USD",13000,"A"
"Djibouti",1232,"Food preparations n.e.c.","export_quantity","tonne",3.49,"A"
"Djibouti",1232,"Food preparations n.e.c.","export_value","USD",6000,"A"
"Djibouti",622,"Juice of fruits n.e.c.","export_quantity","tonne",101.38,"A"
"Djibouti",622,"Juice of fruits n.e.c.","export_value","USD",56000,"A"
"Djibouti",633,"Other non-alcoholic caloric beverages","export_quantity","tonne",40,"A"
"Djibouti",633,"Other non-alcoholic caloric beverages","export_value","USD",21000,"A"
"Djibouti",168,"Sugar confectionery","export_quantity","tonne",1.84,"A"
"Djibouti",168,"Sugar confectionery","export_value","USD",13000,"A"
"Dominica",828,"Cigarettes","import_quantity","tonne",0,"A"
"Dominica",828,"Cigarettes","import_value","USD",10000,"A"
"Dominica",898,"Skim milk and whey powder","export_quantity","tonne",0.4,"A"
"Dominica",898,"Skim milk and whey powder","export_value","USD",2000,"A"
"Dominica",634,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","import_quantity","tonne",0.01,"A"
"Dominica",634,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","import_value","USD",0,"A"
"Ecuador",486,"Bananas","import_quantity","tonne",9866.56,"A"
"Ecuador",486,"Bananas","import_value","USD",6765000,"A"
"Ecuador",659,"Coffee extracts","import_quantity","tonne",2.42,"A"
"Ecuador",659,"Coffee extracts","import_value","USD",47000,"A"
"Ecuador",1293,"Crude organic material n.e.c.","import_value","USD",13000,"A"
"Ecuador",623,"Fruit prepared n.e.c.","import_quantity","tonne",34.72,"A"
"Ecuador",623,"Fruit prepared n.e.c.","import_value","USD",58000,"A"
"Ecuador",574,"Pineapples","import_quantity","tonne",151.94,"A"
"Ecuador",574,"Pineapples","import_value","USD",114000,"A"
"Ecuador",489,"Plantains and cooking bananas","import_quantity","tonne",6.76,"A"
"Ecuador",489,"Plantains and cooking bananas","import_value","USD",5000,"A"
"Ecuador",471,"Vegetables, pulses and potatoes, preserved by vinegar or acetic acid","import_quantity","tonne",3.92,"A"
"Ecuador",471,"Vegetables, pulses and potatoes, preserved by vinegar or acetic acid","import_value","USD",10000,"A"
"Egypt",231,"Almonds, shelled","export_quantity","tonne",24.68,"A"
"Egypt",231,"Almonds, shelled","export_value","USD",140000,"A"
"Egypt",711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","import_quantity","tonne",591.56,"A"
